0,g1,g2,g3,구이,국,갈비구이,갈치구이,계란국,고등어구이,곱창구이,떡국_만두국,무국
d:/kfood\구이\고등어구이\Img_002_0925.jpg,구이,고등어구이,Img_002_0925.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0932.jpg,국,떡국_만두국,Img_015_0932.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0247.jpg,국,계란국,Img_014_0247.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0930.jpg,국,무국,Img_016_0930.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0669.jpg,구이,곱창구이,Img_003_0669.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0990.jpg,구이,갈치구이,Img_001_0990.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0658.jpg,국,계란국,Img_014_0658.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0547.jpg,구이,고등어구이,Img_002_0547.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0859.jpg,구이,갈비구이,Img_000_0859.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0896.jpg,국,무국,Img_016_0896.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0156.jpg,국,떡국_만두국,Img_015_0156.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0261.jpg,구이,갈치구이,Img_001_0261.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0577.jpg,구이,갈비구이,Img_000_0577.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0783.jpg,구이,갈비구이,Img_000_0783.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0942.jpg,구이,고등어구이,Img_002_0942.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0141.jpg,구이,갈치구이,Img_001_0141.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0823.jpg,국,떡국_만두국,Img_015_0823.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0558.jpg,국,떡국_만두국,Img_015_0558.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0675.jpg,국,계란국,Img_014_0675.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0932.jpg,구이,고등어구이,Img_002_0932.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0988.jpg,구이,고등어구이,Img_002_0988.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0710.jpg,국,떡국_만두국,Img_015_0710.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0614.jpg,구이,갈비구이,Img_000_0614.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0210.jpg,구이,곱창구이,Img_003_0210.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0838.jpg,구이,갈비구이,Img_000_0838.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0831.jpg,국,계란국,Img_014_0831.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0815.jpg,국,무국,Img_016_0815.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0327.jpg,국,계란국,Img_014_0327.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0773.jpg,국,계란국,Img_014_0773.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0209.jpg,구이,갈치구이,Img_001_0209.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0509.jpg,구이,갈치구이,Img_001_0509.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0199.jpg,구이,고등어구이,Img_002_0199.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0041.jpg,국,떡국_만두국,Img_015_0041.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0510.jpg,국,무국,Img_016_0510.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0522.jpg,국,떡국_만두국,Img_015_0522.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0397.jpg,국,계란국,Img_014_0397.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0637.jpg,구이,고등어구이,Img_002_0637.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0389.jpg,국,계란국,Img_014_0389.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0898.jpg,국,무국,Img_016_0898.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0699.jpg,국,계란국,Img_014_0699.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0592.jpg,국,계란국,Img_014_0592.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0148.JPG,국,떡국_만두국,Img_015_0148.JPG,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0840.jpg,구이,고등어구이,Img_002_0840.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0553.jpg,구이,갈비구이,Img_000_0553.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0805.jpg,구이,갈비구이,Img_000_0805.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0346.jpg,국,무국,Img_016_0346.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0312.jpg,구이,갈치구이,Img_001_0312.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0715.jpg,국,떡국_만두국,Img_015_0715.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0558.jpg,구이,고등어구이,Img_002_0558.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0552.jpg,구이,고등어구이,Img_002_0552.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0531.jpg,구이,갈치구이,Img_001_0531.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0036.JPG,구이,갈치구이,Img_001_0036.JPG,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0243.jpg,국,떡국_만두국,Img_015_0243.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0252.jpg,구이,갈치구이,Img_001_0252.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0964.jpg,구이,갈비구이,Img_000_0964.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0653.jpg,구이,곱창구이,Img_003_0653.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0135.jpg,국,무국,Img_016_0135.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0598.jpg,구이,갈치구이,Img_001_0598.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0715.jpg,구이,곱창구이,Img_003_0715.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0038.jpg,구이,고등어구이,Img_002_0038.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0100.jpg,국,계란국,Img_014_0100.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0518.jpg,국,무국,Img_016_0518.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0660.jpg,국,떡국_만두국,Img_015_0660.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0276.jpg,국,무국,Img_016_0276.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0786.jpg,국,떡국_만두국,Img_015_0786.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0689.jpg,국,떡국_만두국,Img_015_0689.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0169.jpg,국,계란국,Img_014_0169.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0902.jpg,구이,갈비구이,Img_000_0902.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0860.jpg,국,떡국_만두국,Img_015_0860.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0951.jpg,구이,고등어구이,Img_002_0951.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0728.jpg,구이,갈치구이,Img_001_0728.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0386.jpg,구이,갈치구이,Img_001_0386.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0371.jpg,구이,갈치구이,Img_001_0371.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0824.jpg,국,계란국,Img_014_0824.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0254.jpg,구이,곱창구이,Img_003_0254.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0360.jpg,국,떡국_만두국,Img_015_0360.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0430.jpg,구이,곱창구이,Img_003_0430.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0852.jpg,구이,갈비구이,Img_000_0852.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0334.jpg,국,계란국,Img_014_0334.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0565.jpg,구이,곱창구이,Img_003_0565.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0528.jpg,구이,갈치구이,Img_001_0528.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0099.jpg,구이,갈치구이,Img_001_0099.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0278.jpg,국,계란국,Img_014_0278.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0942.jpg,국,떡국_만두국,Img_015_0942.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0087.jpg,구이,곱창구이,Img_003_0087.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0691.jpg,구이,곱창구이,Img_003_0691.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0454.jpg,국,떡국_만두국,Img_015_0454.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0666.jpg,구이,갈치구이,Img_001_0666.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0458.jpg,구이,갈치구이,Img_001_0458.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0327.jpg,국,무국,Img_016_0327.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0964.jpg,국,떡국_만두국,Img_015_0964.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0365.jpg,국,무국,Img_016_0365.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0005.jpg,국,계란국,Img_014_0005.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0272.jpg,구이,갈치구이,Img_001_0272.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0240.jpg,국,계란국,Img_014_0240.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0668.jpg,구이,갈비구이,Img_000_0668.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0038.jpg,국,무국,Img_016_0038.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0433.jpg,국,떡국_만두국,Img_015_0433.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0363.jpg,국,떡국_만두국,Img_015_0363.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0122.jpg,구이,갈비구이,Img_000_0122.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0404.jpg,구이,갈치구이,Img_001_0404.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0726.jpg,국,떡국_만두국,Img_015_0726.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0478.jpg,구이,갈비구이,Img_000_0478.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0508.jpg,국,계란국,Img_014_0508.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0822.jpg,구이,고등어구이,Img_002_0822.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0674.jpg,국,계란국,Img_014_0674.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0627.jpg,구이,고등어구이,Img_002_0627.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0177.jpg,구이,갈치구이,Img_001_0177.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0162.jpg,구이,갈비구이,Img_000_0162.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0326.jpg,구이,곱창구이,Img_003_0326.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0282.jpg,구이,갈비구이,Img_000_0282.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0572.jpg,국,무국,Img_016_0572.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0084.jpg,국,떡국_만두국,Img_015_0084.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0130.jpg,구이,갈치구이,Img_001_0130.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0373.jpg,구이,곱창구이,Img_003_0373.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0450.jpg,구이,갈비구이,Img_000_0450.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0525.jpg,구이,갈비구이,Img_000_0525.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0070.jpg,구이,갈치구이,Img_001_0070.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0319.jpg,국,무국,Img_016_0319.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0193.jpg,국,계란국,Img_014_0193.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0876.jpg,구이,고등어구이,Img_002_0876.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0366.jpg,구이,갈비구이,Img_000_0366.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0941.jpg,구이,고등어구이,Img_002_0941.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0001.jpg,구이,갈비구이,Img_000_0001.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0522.jpg,구이,곱창구이,Img_003_0522.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0346.jpg,국,떡국_만두국,Img_015_0346.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0909.jpg,국,떡국_만두국,Img_015_0909.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0709.jpg,구이,갈비구이,Img_000_0709.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0701.jpg,국,무국,Img_016_0701.jpg,False,True,False,False,False,False,False,False,True
